"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","collected_start","collected_end","species","quantity","size_cm","quality_log","qc_flag_sizes","qc_flag_abunds","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"614","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1","2020-08-07",1,"carolyn,gillian","derek","MGINV17372","invertebrates","2020-08-07 08:56:36","2020-08-07 09:01:43","crab/red_rock",1,14,NA,"AV","SVD","sand",51.64707199,"-128.1204211",51.6470739,"-128.1206929"
"615","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2021-08-06",3,"carolyn,faye,krystal","derek","MGINV27753","invertebrates","2021-08-06 10:41:00","2021-08-06 10:47:00","seastar/pycnopodia",1,6,"1: QCd by CP","AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"616","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2021-08-06",3,"carolyn,faye,krystal","derek","MGINV27752","invertebrates","2021-08-06 10:41:00","2021-08-06 10:47:00","crab/graceful",1,5,"1: QCd by CP","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"617","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2021-08-06",3,"carolyn,faye,krystal","derek","MGINV27751","invertebrates","2021-08-06 10:41:00","2021-08-06 10:47:00","crab/graceful",1,7,"1: QCd by CP","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"618","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2021-08-06",3,"carolyn,faye,krystal","zach","MGINV27756","invertebrates","2021-08-06 10:34:00","2021-08-06 10:38:00","siphon/horse_clam",10,NA,"1: QCd by CP",NA,NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"619","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2021-08-06",3,"carolyn,faye,krystal","zach","MGINV27755","invertebrates","2021-08-06 10:34:00","2021-08-06 10:38:00","crab/graceful",1,6,"1: QCd by CP","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"620","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2021-08-06",3,"carolyn,faye,krystal","zach","MGINV27754","invertebrates","2021-08-06 10:34:00","2021-08-06 10:38:00","crab/graceful",1,5,"1: QCd by CP","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"621","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2021-08-06",3,"carolyn,faye,krystal","zach","MGINV27757","invertebrates","2021-08-06 10:34:00","2021-08-06 10:38:00","crab/dungeness",1,17,"1: QCd by CP","AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"622","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","zach","MGINV14173","invertebrates","2019-08-05 10:08:12","2019-08-05 10:13:19","crab/red_rock",1,15,NA,"AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"623","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","zach","MGINV14172","invertebrates","2019-08-05 10:08:12","2019-08-05 10:13:19","siphon/horse_clam",1,NA,NA,NA,NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"624","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","zach","MGINV14171","invertebrates","2019-08-05 10:08:12","2019-08-05 10:13:19","crab/dungeness",1,17,NA,"AV","AV","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"625","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","zach","MGINV14170","invertebrates","2019-08-05 10:08:12","2019-08-05 10:13:19","crab/dungeness",1,6,NA,"AV","AV","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"626","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","zach","MGINV14169","invertebrates","2019-08-05 10:08:12","2019-08-05 10:13:19","crab/graceful",1,9,NA,"AV","SVC","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"627","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","zach","MGINV14168","invertebrates","2019-08-05 10:08:12","2019-08-05 10:13:19","crab/graceful",4,7,NA,"AV","AV","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"628","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","zach","MGINV14167","invertebrates","2019-08-05 10:08:12","2019-08-05 10:13:19","crab/graceful",4,5,NA,"AV","AV","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"629","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","zach","MGINV14166","invertebrates","2019-08-05 10:08:12","2019-08-05 10:13:19","crab/graceful",1,4,NA,"AV","SVC","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"630","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","derek","MGINV14165","invertebrates","2019-08-05 10:12:05","2019-08-05 10:17:11","crab/dungeness",1,15,NA,"AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"631","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","derek","MGINV14164","invertebrates","2019-08-05 10:12:05","2019-08-05 10:17:11","crab/pugettia",1,2,NA,"AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"632","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","derek","MGINV14163","invertebrates","2019-08-05 10:12:05","2019-08-05 10:17:11","crab/red_rock",1,16,NA,"AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"633","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","derek","MGINV14162","invertebrates","2019-08-05 10:12:05","2019-08-05 10:17:11","crab/graceful",3,7,NA,"AV","AV","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"634","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","derek","MGINV14161","invertebrates","2019-08-05 10:12:05","2019-08-05 10:17:11","crab/graceful",1,10,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"635","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","derek","MGINV14160","invertebrates","2019-08-05 10:12:05","2019-08-05 10:17:11","crab/graceful",1,5,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"636","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-08-05",3,"carolyn,krystal","derek","MGINV14159","invertebrates","2019-08-05 10:12:05","2019-08-05 10:17:11","crab/graceful",3,6,NA,"AV","AV","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"637","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48200","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","seastar/pycnopodia",1,15,"1: QCd by FM","AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"638","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48201","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","seastar/dermasterias",2,10,"1: QCd by FM","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"639","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48202","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","seastar/dermasterias",1,9,"1: QCd by FM","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"640","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48203","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","seastar/pisaster_ochraceus",1,14,"1: QCd by FM","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"641","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48204","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","seastar/pisaster_ochraceus",1,10,"1: QCd by FM","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"642","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48205","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","crab/red_rock",1,15,"1: QCd by FM","AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"643","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal",NA,"MGINV48934","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","crab/cryptic_kelp",1,4,"1: QCd by FM","AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"644","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48206","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","crab/cryptic_kelp",3,3,"1: QCd by FM","AV","AV","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"645","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48207","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","crab/cryptic_kelp",2,2,"1: QCd by FM","AV","AV","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"646","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48208","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","urchin/green",1,4,"1: QCd by FM","AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"647","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48209","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","crab/graceful",1,7,"1: QCd by FM","AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"648","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal","gillian","MGINV48210","invertebrates","2022-08-06 10:53:00","2022-08-06 11:01:00","crab/decorator",1,3,"1: QCd by FM","AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"649","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal",NA,"MGINV48211","invertebrates","2022-08-06 10:51:00","2022-08-06 10:54:00","siphon/geoduck",1,NA,"1: QCd by FM",NA,NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"650","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal",NA,"MGINV48212","invertebrates","2022-08-06 10:51:00","2022-08-06 10:54:00","crab/graceful",1,9,"1: QCd by FM","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"651","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal",NA,"MGINV48213","invertebrates","2022-08-06 10:51:00","2022-08-06 10:54:00","crab/graceful",1,10,"1: QCd by FM","AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"652","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2022-08-06",3,"faye,krystal",NA,"MGINV48214","invertebrates","2022-08-06 10:51:00","2022-08-06 10:54:00","siphon/other",1,NA,"1: unknown
2: QCd by FM",NA,NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"653","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-02-14",3,"kyle,zach","kyle","MGINV13902","invertebrates","2019-02-14 09:25:30","2019-02-14 09:28:38","siphon/other",6,NA,NA,NA,NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"654","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-02-14",3,"kyle,zach","kyle","MGINV13901","invertebrates","2019-02-14 09:25:30","2019-02-14 09:28:38","crab/dungeness",1,13,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"655","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-02-14",3,"kyle,zach","kyle","MGINV13900","invertebrates","2019-02-14 09:25:30","2019-02-14 09:28:38","crab/dungeness",1,12,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"656","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-02-13",3,"kyle,zach","derek","MGINV13899","invertebrates","2019-02-13 09:49:08","2019-02-13 09:34:20","crab/dungeness",1,15,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"657","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-02-13",3,"kyle,zach","derek","MGINV13898","invertebrates","2019-02-13 09:49:08","2019-02-13 09:34:20","crab/dungeness",1,18,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"658","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2019-02-13",3,"kyle,zach","derek","MGINV13897","invertebrates","2019-02-13 09:49:08","2019-02-13 09:34:20","seastar/pisaster_brevispinus",1,5,NA,"AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"659","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","zach","MGINV17401","invertebrates","2020-08-07 10:30:29","2020-08-07 10:36:40","crab/graceful",1,5,NA,"AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"660","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","zach","MGINV17400","invertebrates","2020-08-07 10:30:29","2020-08-07 10:36:40","snail/moon",1,26,NA,"SVD",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"661","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","zach","MGINV17399","invertebrates","2020-08-07 10:30:29","2020-08-07 10:36:40","crab/hermit",1,2,NA,"AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"662","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","zach","MGINV17398","invertebrates","2020-08-07 10:30:29","2020-08-07 10:36:40","seastar/pycnopodia",1,3,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"663","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","zach","MGINV17397","invertebrates","2020-08-07 10:30:29","2020-08-07 10:36:40","seastar/pycnopodia",1,4,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"664","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","zach","MGINV17396","invertebrates","2020-08-07 10:30:29","2020-08-07 10:36:40","seastar/pycnopodia",1,5,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"665","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","zach","MGINV17395","invertebrates","2020-08-07 10:30:29","2020-08-07 10:36:40","seastar/evasterias",1,6,NA,"AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"666","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","zach","MGINV17394","invertebrates","2020-08-07 10:30:29","2020-08-07 10:36:40","crab/cryptic_kelp",9,2,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"667","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","zach","MGINV17393","invertebrates","2020-08-07 10:30:29","2020-08-07 10:36:40","crab/cryptic_kelp",4,1,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"668","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","derek","MGINV17392","invertebrates","2020-08-07 10:26:48","2020-08-07 10:29:59","crab/graceful",1,6,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"669","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","derek","MGINV17391","invertebrates","2020-08-07 10:26:48","2020-08-07 10:29:59","crab/graceful",1,5,NA,"AV","SVD","sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"670","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3","2020-08-07",3,"carolyn,gillian","derek","MGINV17390","invertebrates","2020-08-07 10:26:48","2020-08-07 10:29:59","crab/red_rock",1,15,NA,"AV",NA,"sand",51.64655924,"-128.1191054",51.6465595,"-128.1193762"
"671","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","derek","MGINV28176","invertebrates","2021-08-09 14:35:00","2021-08-09 14:42:00","crab/dungeness",1,7,"1: QCd by FM","AV",NA,"sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"672","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","MGINV28177","invertebrates","2021-08-09 14:29:00","2021-08-09 14:33:00","no_obs",NA,NA,"1: QCd by FM
2: No invertebrates observed",NA,NA,"sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"673","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","zach","MGINV14284","invertebrates","2019-08-17 14:49:25","2019-08-17 14:53:45","crab/dungeness",1,7,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"674","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","zach","MGINV14283","invertebrates","2019-08-17 14:49:25","2019-08-17 14:53:45","crab/dungeness",1,13,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"675","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","zach","MGINV14282","invertebrates","2019-08-17 14:49:25","2019-08-17 14:53:45","crab/dungeness",2,10,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"676","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","zach","MGINV14281","invertebrates","2019-08-17 14:49:25","2019-08-17 14:53:45","crab/dungeness",2,9,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"677","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","zach","MGINV14280","invertebrates","2019-08-17 14:49:25","2019-08-17 14:53:45","crab/dungeness",5,8,NA,"AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"678","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","derek","MGINV14279","invertebrates","2019-08-17 14:52:48","2019-08-17 14:57:54","crab/dungeness",1,13,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"679","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","derek","MGINV14278","invertebrates","2019-08-17 14:52:48","2019-08-17 14:57:54","crab/dungeness",1,12,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"680","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","derek","MGINV14277","invertebrates","2019-08-17 14:52:48","2019-08-17 14:57:54","crab/dungeness",1,10,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"681","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","derek","MGINV14276","invertebrates","2019-08-17 14:52:48","2019-08-17 14:57:54","crab/dungeness",1,9,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"682","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","derek","MGINV14275","invertebrates","2019-08-17 14:52:48","2019-08-17 14:57:54","crab/dungeness",2,7,NA,"AV","SVC","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"683","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","derek","MGINV14274","invertebrates","2019-08-17 14:52:48","2019-08-17 14:57:54","crab/dungeness",1,8,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"684","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","derek","MGINV14273","invertebrates","2019-08-17 14:52:48","2019-08-17 14:57:54","crab/dungeness",1,6,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"685","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2019-08-17",5,"angeleen","derek","MGINV14272","invertebrates","2019-08-17 14:52:48","2019-08-17 14:57:54","crab/dungeness",1,5,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"686","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","MGINV48388","invertebrates","2022-08-09 13:00:00","2022-08-09 13:04:00","crab/dungeness",1,6,"1: QCd by CP","AV","SVC","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"687","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","MGINV48389","invertebrates","2022-08-09 13:00:00","2022-08-09 13:04:00","crab/dungeness",1,10,"1: QCd by CP","AV","SVC","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"688","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","kyle","MGINV48390","invertebrates","2022-08-09 12:56:00","2022-08-09 12:59:00","crab/dungeness",1,8,"1: QCd by CP","AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"689","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","kyle","MGINV48391","invertebrates","2022-08-09 12:56:00","2022-08-09 12:59:00","crab/dungeness",1,7,"1: QCd by CP","AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"690","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","MGINV20897","invertebrates","2020-08-14 11:10:06","2020-08-14 11:14:14","crab/dungeness",1,13,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"691","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","MGINV20896","invertebrates","2020-08-14 11:10:06","2020-08-14 11:14:14","crab/dungeness",3,7,NA,"AV","SVC","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"692","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","MGINV20895","invertebrates","2020-08-14 11:10:06","2020-08-14 11:14:14","crab/dungeness",2,11,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"693","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","MGINV20894","invertebrates","2020-08-14 11:10:06","2020-08-14 11:14:14","crab/dungeness",2,12,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"694","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","MGINV20893","invertebrates","2020-08-14 11:10:06","2020-08-14 11:14:14","crab/dungeness",1,6,NA,"AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
